flight_id,flight_no,arrival_airport,airport_name,city,scheduled_departure,scheduled_arrival,status,arival_longitude,arival_latitude,model,total_seat_cnt,occ_seats,sum_per_flight,time_in_air
136674,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-17T09:25:00Z,2016-09-17T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,90,696000.00,49.0
136675,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-07T09:25:00Z,2016-09-07T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136676,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-03T09:25:00Z,2017-05-03T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,51.0
136677,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-19T09:25:00Z,2017-03-19T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,92,721200.00,51.0
136678,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-28T09:25:00Z,2017-01-28T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,80,631200.00,50.0
136679,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-12T09:25:00Z,2016-11-12T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,74,582000.00,50.0
136680,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-26T09:25:00Z,2016-12-26T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,92,733800.00,50.0
136681,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-28T09:25:00Z,2016-11-28T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752100.00,50.0
136682,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-12T09:25:00Z,2017-04-12T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,740100.00,50.0
136683,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-25T09:25:00Z,2016-10-25T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,90,721200.00,49.0
136684,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-30T09:25:00Z,2016-11-30T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,49.0
136685,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-17T09:25:00Z,2017-05-17T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,72,569400.00,49.0
136686,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-10T09:25:00Z,2017-06-10T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752100.00,50.0
136687,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-16T09:25:00Z,2017-06-16T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,82,620400.00,51.0
136688,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-15T09:25:00Z,2016-12-15T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,89,689700.00,50.0
136689,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-11T09:25:00Z,2017-08-11T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,91,701700.00,50.0
136690,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-19T09:25:00Z,2016-10-19T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136691,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-13T09:25:00Z,2016-12-13T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,87,689700.00,49.0
136692,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-04T09:25:00Z,2017-07-04T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,83,663900.00,50.0
136693,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-19T09:25:00Z,2017-06-19T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,85,664500.00,50.0
136694,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-05T09:25:00Z,2017-05-05T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,80,619800.00,50.0
136695,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-17T09:25:00Z,2017-07-17T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,50.0
136696,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-05T09:25:00Z,2017-03-05T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752700.00,50.0
136697,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-26T09:25:00Z,2017-06-26T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,89,702300.00,49.0
136698,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-01T09:25:00Z,2016-12-01T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,746400.00,49.0
136699,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-19T09:25:00Z,2017-07-19T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,91,714900.00,50.0
136700,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-20T09:25:00Z,2016-10-20T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752700.00,50.0
136701,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-25T09:25:00Z,2017-04-25T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752700.00,49.0
136702,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-23T09:25:00Z,2016-12-23T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,84,670800.00,50.0
136703,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-20T09:25:00Z,2017-06-20T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,81,651900.00,50.0
136704,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-23T09:25:00Z,2016-09-23T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,758400.00,50.0
136705,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-05T09:25:00Z,2016-09-05T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,745800.00,50.0
136706,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-06T09:25:00Z,2017-01-06T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,740100.00,50.0
136707,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-27T09:25:00Z,2017-03-27T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,83,651300.00,50.0
136708,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-26T09:25:00Z,2017-08-26T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,746400.00,
136709,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-15T09:25:00Z,2017-01-15T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,87,689700.00,50.0
136710,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-17T09:25:00Z,2016-10-17T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,758400.00,50.0
136711,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-01T09:25:00Z,2017-06-01T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,82,657600.00,49.0
136712,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-18T09:25:00Z,2017-04-18T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,81,663900.00,50.0
136713,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-10T09:25:00Z,2016-09-10T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,74,594600.00,50.0
136714,PG0480,EGO,Belgorod International Airport,Belgorod,2017-09-09T09:25:00Z,2017-09-09T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,486900.00,
136715,PG0480,EGO,Belgorod International Airport,Belgorod,2016-08-30T09:25:00Z,2016-08-30T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,51.0
136716,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-16T09:25:00Z,2016-09-16T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752700.00,49.0
136717,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-12T09:25:00Z,2017-08-12T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,758400.00,49.0
136718,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-06T09:25:00Z,2016-09-06T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,93,740100.00,51.0
136719,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-14T09:25:00Z,2016-09-14T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,77,600300.00,51.0
136720,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-26T09:25:00Z,2017-01-26T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752700.00,50.0
136721,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-15T09:25:00Z,2017-03-15T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,74,568800.00,49.0
136722,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-19T09:25:00Z,2016-11-19T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,80,643200.00,50.0
136723,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-13T09:25:00Z,2017-03-13T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,746400.00,50.0
136724,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-11T09:25:00Z,2016-09-11T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752700.00,49.0
136725,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-19T09:25:00Z,2016-12-19T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,92,696000.00,49.0
136726,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-05T09:25:00Z,2017-04-05T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,92,720600.00,50.0
136727,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-24T09:25:00Z,2017-06-24T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,86,670800.00,49.0
136728,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-21T09:25:00Z,2017-07-21T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,86,658200.00,50.0
136729,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-29T09:25:00Z,2017-01-29T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,88,695400.00,50.0
136730,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-26T09:25:00Z,2017-05-26T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,81,638100.00,50.0
136731,PG0480,EGO,Belgorod International Airport,Belgorod,2016-08-19T09:25:00Z,2016-08-19T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,4,37800.00,51.0
136732,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-07T09:25:00Z,2017-06-07T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136733,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-09T09:25:00Z,2017-01-09T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,746400.00,51.0
136734,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-12T09:25:00Z,2017-05-12T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752700.00,50.0
136735,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-21T09:25:00Z,2017-06-21T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,83,651900.00,50.0
136736,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-31T09:25:00Z,2016-10-31T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,733800.00,50.0
136737,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-12T09:25:00Z,2016-09-12T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,91,714900.00,49.0
136738,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-20T09:25:00Z,2016-12-20T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,87,689700.00,49.0
136739,PG0480,EGO,Belgorod International Airport,Belgorod,2016-08-29T09:25:00Z,2016-08-29T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752100.00,49.0
136740,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-06T09:25:00Z,2017-03-06T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136741,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-03T09:25:00Z,2016-10-03T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752700.00,50.0
136742,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-18T09:25:00Z,2016-12-18T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136743,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-30T09:25:00Z,2017-03-30T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,51.0
136744,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-01T09:25:00Z,2017-05-01T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,62,481200.00,50.0
136745,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-08T09:25:00Z,2016-09-08T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,49.0
136746,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-09T09:25:00Z,2017-06-09T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,50.0
136747,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-02T09:25:00Z,2017-06-02T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136748,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-09T09:25:00Z,2016-11-09T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,733800.00,50.0
136749,PG0480,EGO,Belgorod International Airport,Belgorod,2016-08-21T09:25:00Z,2016-08-21T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,9,94500.00,50.0
136750,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-07T09:25:00Z,2017-04-07T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,91,702300.00,50.0
136751,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-11T09:25:00Z,2017-04-11T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,93,727500.00,49.0
136752,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-02T09:25:00Z,2016-11-02T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,50.0
136753,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-18T09:25:00Z,2017-07-18T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,80,620400.00,50.0
136754,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-06T09:25:00Z,2017-02-06T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,90,721200.00,49.0
136755,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-21T09:25:00Z,2017-01-21T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136756,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-05T09:25:00Z,2017-06-05T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,51.0
136757,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-27T09:25:00Z,2017-01-27T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,49.0
136758,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-12T09:25:00Z,2017-01-12T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,49.0
136759,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-03T09:25:00Z,2017-04-03T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,733200.00,50.0
136760,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-14T09:25:00Z,2017-06-14T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136761,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-25T09:25:00Z,2017-03-25T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,91,726300.00,50.0
136762,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-10T09:25:00Z,2016-11-10T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136763,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-21T09:25:00Z,2017-08-21T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,727500.00,
136764,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-30T09:25:00Z,2017-07-30T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,92,721200.00,50.0
136765,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-28T09:25:00Z,2016-10-28T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,91,727500.00,50.0
136766,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-30T09:25:00Z,2017-05-30T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,50.0
136767,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-23T09:25:00Z,2017-01-23T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,83,651300.00,51.0
136768,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-08T09:25:00Z,2016-12-08T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136769,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-10T09:25:00Z,2017-02-10T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,88,696000.00,51.0
136770,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-06T09:25:00Z,2017-07-06T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,81,626100.00,50.0
136771,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-17T09:25:00Z,2016-12-17T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,82,657000.00,49.0
136772,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-07T09:25:00Z,2016-10-07T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,746400.00,50.0
136773,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-10T09:25:00Z,2016-10-10T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,87,689100.00,51.0
136774,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-02T09:25:00Z,2016-12-02T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,93,740100.00,50.0
136775,PG0480,EGO,Belgorod International Airport,Belgorod,2016-08-26T09:25:00Z,2016-08-26T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,72,568800.00,50.0
136776,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-28T09:25:00Z,2016-09-28T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,740100.00,50.0
136777,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-01T09:25:00Z,2016-09-01T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,82,644400.00,50.0
136778,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-22T09:25:00Z,2017-02-22T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,50.0
136779,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-23T09:25:00Z,2017-06-23T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136780,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-24T09:25:00Z,2017-02-24T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,89,714900.00,50.0
136781,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-14T09:25:00Z,2017-01-14T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136782,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-12T09:25:00Z,2017-06-12T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,87,689700.00,50.0
136783,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-02T09:25:00Z,2017-04-02T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136784,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-06T09:25:00Z,2016-10-06T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,90,708000.00,49.0
136785,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-29T09:25:00Z,2016-12-29T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,51.0
136786,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-15T09:25:00Z,2016-11-15T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,74,594000.00,49.0
136787,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-21T09:25:00Z,2016-11-21T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,88,683400.00,50.0
136788,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-14T09:25:00Z,2017-07-14T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,746400.00,50.0
136789,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-31T09:25:00Z,2017-05-31T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,90,708600.00,50.0
136790,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-23T09:25:00Z,2017-07-23T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,50.0
136791,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-19T09:25:00Z,2017-05-19T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136792,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-11T09:25:00Z,2017-07-11T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,79,625500.00,51.0
136793,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-06T09:25:00Z,2016-12-06T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136794,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-23T09:25:00Z,2017-08-23T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,726900.00,
136795,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-10T09:25:00Z,2017-08-10T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136796,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-24T09:25:00Z,2017-07-24T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752100.00,50.0
136797,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-26T09:25:00Z,2016-10-26T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136798,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-11T09:25:00Z,2017-05-11T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,88,696000.00,50.0
136799,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-23T09:25:00Z,2016-10-23T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,90,708600.00,50.0
136800,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-09T09:25:00Z,2016-12-09T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,82,645000.00,51.0
136801,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-30T09:25:00Z,2016-12-30T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136802,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-26T09:25:00Z,2017-02-26T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,746400.00,50.0
136803,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-21T09:25:00Z,2017-03-21T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752700.00,50.0
136804,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-22T09:25:00Z,2016-10-22T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,88,708600.00,50.0
136805,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-07T09:25:00Z,2016-12-07T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,746400.00,50.0
136806,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-26T09:25:00Z,2017-07-26T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
